Date	USGG10YR Index	GUKG10 Index	GDBR10 Index
12/26/13	2.9905		
12/24/13	2.9775	2.9758	1.8923
12/23/13	2.9274	2.9641	1.8815
12/20/13	2.8886	2.9436	1.8702
12/19/13	2.9291	2.9591	1.8715
12/18/13	2.8931	2.9207	1.8471
12/17/13	2.8354	2.8691	1.8269
12/16/13	2.8784	2.8836	1.8354
12/13/13	2.8646	2.8969	1.8281
12/12/13	2.8773	2.8983	1.8389
12/11/13	2.8535	2.8626	1.8136
12/10/13	2.8006	2.8808	1.8346
12/9/13	2.8389	2.9198	1.8385
12/6/13	2.8553	2.9019	1.842
12/5/13	2.8717	2.9167	1.8606
12/4/13	2.8342	2.9018	1.8145
12/3/13	2.7825	2.8158	1.7246
12/2/13	2.7951	2.8479	1.7436
11/29/13	2.7445	2.769	1.6931
11/28/13		2.7379	1.6948
11/27/13	2.7373	2.7685	1.7165
11/26/13	2.7077	2.7317	1.6868
11/25/13	2.7283	2.77	1.7224
11/22/13	2.7427	2.791	1.7464
11/21/13	2.7842	2.8178	1.7414
11/20/13	2.7987	2.7327	1.7143
11/19/13	2.7069	2.7236	1.7195
11/18/13	2.6658	2.7205	1.6808
11/15/13	2.7033	2.745	1.7058
11/14/13	2.69	2.7548	1.7009
11/13/13	2.6996	2.8021	1.7353
11/12/13	2.7728	2.8044	1.7894
11/11/13		2.8055	1.7539
11/8/13	2.7477	2.7669	1.7573
11/7/13	2.5999	2.668	1.6843
11/6/13	2.6421	2.7149	1.7413
11/5/13	2.6696	2.7214	1.7432
11/4/13	2.6035	2.6245	1.6765
11/1/13	2.6218	2.6469	1.6914
10/31/13	2.5542	2.6171	1.6739
10/30/13	2.5378	2.5406	1.6878
10/29/13	2.5034	2.5998	1.7409
10/28/13	2.5233	2.6074	1.7493
10/25/13	2.5088	2.6143	1.7554
10/24/13	2.5197	2.6294	1.7649
10/23/13	2.5016	2.5969	1.7661
10/22/13	2.5124	2.6381	1.7956
10/21/13	2.6014	2.7375	1.8479
10/18/13	2.5777	2.7148	1.8313
10/17/13	2.5894	2.7459	1.867
10/16/13	2.6633	2.8331	1.9286
10/15/13	2.7276	2.8048	1.9135
10/14/13		2.7462	1.8588
10/11/13	2.6871	2.7365	1.8639
10/10/13	2.6814	2.7493	1.8689
10/9/13	2.6631	2.6834	1.8123
10/8/13	2.632	2.6957	1.8108
10/7/13	2.6265	2.7068	1.8025
10/4/13	2.6447	2.7399	1.8408
10/3/13	2.6046	2.6774	1.7927
10/2/13	2.6173	2.7134	1.811
10/1/13	2.65	2.7144	1.8045
9/30/13	2.61	2.7208	1.7786
9/27/13	2.6245	2.7095	1.7776
9/26/13	2.6498	2.7476	1.8301
9/25/13	2.628	2.7528	1.8224
9/24/13	2.6552	2.7936	1.8452
9/23/13	2.6999	2.9102	1.9175
9/20/13	2.7337	2.9215	1.9426
9/19/13	2.7519	2.8999	1.9208
9/18/13	2.6878	3.003	2.0003
9/17/13	2.8468	2.9327	1.9634
9/16/13	2.8643	2.8815	1.9371
9/13/13	2.8846	2.9131	1.9757
9/12/13	2.9095	2.9421	1.9998
9/11/13	2.9122	3.0035	2.0454
9/10/13	2.9643	3.0185	2.0266
9/9/13	2.912	2.9549	1.96
9/6/13	2.9342	2.9372	1.9499
9/5/13	2.9937	3.0079	2.0421
9/4/13	2.8966	2.8791	1.9409
9/3/13	2.8576	2.8795	1.9406
9/2/13		2.8454	1.9043
8/30/13	2.7839	2.7718	1.856
8/29/13	2.7617	2.7726	1.8554
8/28/13	2.7653	2.8037	1.8755
8/27/13	2.7087	2.5948	1.8469
8/26/13	2.7853		1.8943
8/23/13	2.8146	2.7075	1.9349
8/22/13	2.8844	2.713	1.9202
8/21/13	2.8935	2.7061	1.8708
8/20/13	2.8142	2.6751	1.8411
8/19/13	2.8804	2.7463	1.8971
8/16/13	2.8251	2.704	1.8813
8/15/13	2.7664	2.6856	1.883
8/14/13	2.7136	2.6384	1.8218
8/13/13	2.719	2.5973	1.8083
8/12/13	2.6206	2.4626	1.7017
8/9/13	2.5784	2.4598	1.6801
8/8/13	2.5892	2.4822	1.6863
8/7/13	2.5986	2.4839	1.6868
8/6/13	2.6421	2.478	1.702
8/5/13	2.6333	2.4752	1.6872
8/2/13	2.596	2.4253	1.6511
8/1/13	2.706	2.4013	1.6668
7/31/13	2.5762	2.3581	1.6696
7/30/13	2.6101	2.3144	1.6678
7/29/13	2.6023	2.3181	1.6638
7/26/13	2.5624	2.333	1.6654
7/25/13	2.5712	2.3772	1.671
7/24/13	2.588	2.3948	1.6457
7/23/13	2.5049	2.3058	1.5507
7/22/13	2.4804	2.2594	1.5153
7/19/13	2.4839	2.2842	1.5191
7/18/13	2.5284	2.2576	1.5191
7/17/13	2.4888	2.2924	1.5424
7/16/13	2.5317	2.2617	1.5501
7/15/13	2.5372	2.3416	1.5778
7/12/13	2.5821	2.3282	1.5595
7/11/13	2.5721	2.3792	1.6229
7/10/13	2.6238	2.4143	1.6575
7/9/13	2.634	2.4344	1.6535
7/8/13	2.6356	2.4823	1.6977
7/5/13	2.7391	2.4846	1.719
7/4/13		2.3799	1.6483
7/3/13	2.5032	2.3935	1.66
7/2/13	2.4693	2.3739	1.7036
7/1/13	2.4765	2.4171	1.7198
6/28/13	2.4857	2.4428	1.7282
6/27/13	2.4721	2.4283	1.7248
6/26/13	2.5353	2.4565	1.7669
6/25/13	2.6082	2.5381	1.804
6/24/13	2.5368	2.534	1.8113
6/21/13	2.531	2.4043	1.725
6/20/13	2.4144	2.294	1.6645
6/19/13	2.3527	2.1324	1.5576
6/18/13	2.1854	2.1378	1.5696
6/17/13	2.1817	2.0767	1.5213
6/14/13	2.1295	2.0609	1.5141
6/13/13	2.1489	2.122	1.5613
6/12/13	2.228	2.1439	1.585
6/11/13	2.1846	2.1738	1.6004
6/10/13	2.2097	2.1431	1.6009
6/7/13	2.1718	2.0694	1.5459
6/6/13	2.0769	2.0244	1.5212
6/5/13	2.0892	2.0086	1.5108
6/4/13	2.1462	2.0363	1.5426
6/3/13	2.1193	1.9923	1.5223
5/31/13	2.1282	2.0024	1.5048
5/30/13	2.111	1.9674	1.5168
5/29/13	2.1153	2.0003	1.5332
5/28/13	2.1652	1.9625	1.4978
5/27/13			1.4571
5/24/13	2.0081	1.8969	1.4306
5/23/13	2.0157	1.9116	1.4436
5/22/13	2.0395	1.9026	1.4268
5/21/13	1.9263	1.9097	1.3913
5/20/13	1.9647	1.9168	1.3765
5/17/13	1.9506	1.8841	1.3262
5/16/13	1.8809	1.8609	1.3306
5/15/13	1.9347	1.9231	1.3821
5/14/13	1.974	1.8987	1.3739
5/13/13	1.9199	1.8803	1.3559
5/10/13	1.8973	1.8904	1.38
5/9/13	1.8109	1.7838	1.2695
5/8/13	1.7665	1.7709	1.2691
5/7/13	1.7778	1.7885	1.2985
5/6/13	1.7588		1.2428
5/3/13	1.7382	1.7254	1.2397
5/2/13	1.6255	1.6226	1.1652
5/1/13	1.629	1.652	
4/30/13	1.6717	1.6896	1.2162
4/29/13	1.6701	1.6567	1.2035
4/26/13	1.6633	1.6786	1.2063
4/25/13	1.708	1.7307	1.2381
4/24/13	1.7047	1.6885	1.2381
4/23/13	1.7065	1.7145	1.2604
4/22/13	1.6929	1.6517	1.232
4/19/13	1.7049	1.662	1.2508
4/18/13	1.6847	1.6581	1.2257
4/17/13	1.695	1.6829	1.2284
4/16/13	1.7224	1.7308	1.277
4/15/13	1.6798	1.7042	1.2448
4/12/13	1.7208	1.7268	1.2604
4/11/13	1.7887	1.7673	1.3014
4/10/13	1.8034	1.783	1.3036
4/9/13	1.7502	1.7378	1.2602
4/8/13	1.746	1.6974	1.2367
4/5/13	1.7128	1.6315	1.2122
4/4/13	1.7625	1.713	1.239
4/3/13	1.8106	1.7551	1.2878
4/2/13	1.859	1.7766	1.3068
4/1/13	1.8314		
3/28/13	1.8487	1.7679	1.2886
3/27/13	1.8454	1.7217	1.2699
3/26/13	1.9094	1.7875	1.3447
3/25/13	1.9198	1.8031	1.3271
3/22/13	1.925	1.8525	1.3789
3/21/13	1.9112	1.8594	1.3654
3/20/13	1.9581	1.8751	1.3865
3/19/13	1.9017	1.8297	1.3462
3/18/13	1.9546	1.8954	1.4072
3/15/13	1.9895	1.9363	1.455
3/14/13	2.0296	1.9625	1.473
3/13/13	2.0209	1.966	1.4812
3/12/13	2.0156	1.9636	1.4807
3/11/13	2.0576	2.0158	1.5161
3/8/13	2.0427	2.0612	1.5249
3/7/13	1.9965	2.0114	1.4916
3/6/13	1.9375	1.9551	1.4573
3/5/13	1.8978	1.962	1.4498
3/4/13	1.8755	1.9065	1.4184
3/1/13	1.8412	1.8711	1.4103
2/28/13	1.8756	1.9729	1.4541
2/27/13	1.9014	1.9582	1.4514
2/26/13	1.8808	1.9675	1.4526
2/25/13	1.8637	2.0808	1.556
2/22/13	1.9619	2.1091	1.568
2/21/13	1.9766	2.1005	1.5735
2/20/13	2.0087	2.193	1.6537
2/19/13	2.0278	2.1816	1.6222
2/18/13		2.1952	1.6294
2/15/13	2.0017	2.1927	1.6525
2/14/13	1.9974	2.1947	1.6425
2/13/13	2.0277	2.2089	1.6712
2/12/13	1.977	2.1026	1.6292
2/11/13	1.9635	2.1108	1.6094
2/8/13	1.9499	2.0953	1.6094
2/7/13	1.9568	2.1039	1.6044
2/6/13	1.9603	2.0961	1.6302
2/5/13	1.998	2.1196	1.6509
2/4/13	1.9548	2.0777	1.6114
2/1/13	2.0149	2.097	1.6723
1/31/13	1.9849	2.0968	1.68
1/30/13	1.992	2.1137	1.7109
1/29/13	1.9991	2.0866	1.6903
1/28/13	1.9613	2.1041	1.693
1/25/13	1.9487	2.0559	1.6364
1/24/13	1.8498	2.0102	1.5719
1/23/13	1.8241	1.9904	1.5437
1/22/13	1.8417	2.0188	1.5724
1/21/13		2.0554	1.5931
1/18/13	1.8416	2.0111	1.555
1/17/13	1.8794	2.0405	1.6072
1/16/13	1.8185	1.998	1.5653
1/15/13	1.836	2.0229	1.5087
1/14/13	1.8448	2.0362	1.5509
1/11/13	1.8677	2.0822	1.5826
1/10/13	1.8958	2.0983	1.5605
1/9/13	1.8568	2.0242	1.4773
1/8/13	1.8683	2.0276	1.4913
1/7/13	1.8974	2.0852	1.5154
1/4/13	1.8991	2.119	1.5356
1/3/13	1.9121	2.0726	1.479
1/2/13	1.8371	1.9884	1.4422
12/31/12	1.7574	1.828	1.3157
12/28/12	1.7009	1.8223	1.3098
12/27/12	1.7364	1.8086	1.3153
12/26/12	1.7511		
12/24/12	1.7737	1.8894	1.376
12/21/12	1.7623	1.8847	1.376
12/20/12	1.7962	1.948	1.4164
12/19/12	1.8014	1.9565	1.4303
12/18/12	1.817	1.9531	1.4104
12/17/12	1.7717	1.8902	1.3724
12/14/12	1.7015	1.8623	1.3477
12/13/12	1.7299	1.8605	1.3527
12/12/12	1.698	1.822	1.3352
12/11/12	1.6541	1.8005	1.319
12/10/12	1.6164	1.7735	1.3059
12/7/12	1.6215	1.7426	1.2945
12/6/12	1.5857	1.7421	1.2957
12/5/12	1.5875	1.7774	1.3476
12/4/12	1.6028	1.81	1.3943
12/3/12	1.6207	1.8212	1.4091
11/30/12	1.6156	1.7745	1.3855
11/29/12	1.6147	1.7549	1.3664
11/28/12	1.6284	1.7684	1.3681
11/27/12	1.6369	1.8527	1.4395
11/26/12	1.6625	1.838	1.4137
11/23/12	1.6899	1.843	1.4357
11/22/12		1.8463	1.4308
11/21/12	1.6796	1.8525	1.4308
11/20/12	1.6659	1.8463	1.4171
11/19/12	1.6131	1.7733	1.3554
11/16/12	1.58	1.7315	1.3309
11/15/12	1.5928	1.7326	1.3381
11/14/12	1.5911	1.7516	1.3414
11/13/12	1.5945	1.7104	1.3382
11/12/12		1.7177	1.3437
11/9/12	1.6063	1.7349	1.3475
11/8/12	1.6148	1.7727	1.3639
11/7/12	1.6466	1.7594	1.3803
11/6/12	1.7507	1.8157	1.4388
11/5/12	1.6841	1.8157	1.4279
11/2/12	1.7147	1.8554	1.4498
11/1/12	1.7242	1.8672	1.4553
10/31/12	1.6901	1.852	1.4624
10/30/12	1.7189	1.8268	1.4784
10/29/12	1.7189	1.7988	1.4581
10/26/12	1.7451	1.8676	1.5368
10/25/12	1.8233	1.9136	1.5827
10/24/12	1.7889	1.8496	1.5561
10/23/12	1.7572	1.825	1.5715
10/22/12	1.8134	1.9028	1.6176
10/19/12	1.7633	1.8797	1.5937
10/18/12	1.8344	1.9133	1.6325
10/17/12	1.8185	1.9155	1.6336
10/16/12	1.7186	1.8204	1.5433
10/15/12	1.663	1.7593	1.4725
10/12/12	1.656	1.7212	1.4452
10/11/12	1.6699	1.7826	1.5015
10/10/12	1.6742	1.766	1.4895
10/9/12	1.7132	1.7268	1.4736
10/8/12		1.7312	1.4747
10/5/12	1.7428	1.7704	1.5202
10/4/12	1.6732	1.7027	1.4464
10/3/12	1.6146	1.6868	1.4465
10/2/12	1.6198	1.7087	1.4557
10/1/12	1.6249	1.7373	1.4498
9/28/12	1.6335	1.7274	1.4422
9/27/12	1.6542	1.7313	1.4574
9/26/12	1.6095	1.6929	1.4563
9/25/12	1.6662	1.8189	1.5838
9/24/12	1.7094	1.8139	1.559
9/21/12	1.7528	1.8344	1.5964
9/20/12	1.764	1.7968	1.5738
9/19/12	1.7718	1.8437	1.6222
9/18/12	1.8083	1.8776	1.6371
9/17/12	1.8415	1.9255	1.6724
9/14/12	1.866	1.9651	1.7057
9/13/12	1.723	1.8154	1.554
9/12/12	1.7576	1.8309	1.6171
9/11/12	1.7005	1.7379	1.543
9/10/12	1.6541	1.7325	1.5474
9/7/12	1.6678	1.6845	1.519
9/6/12	1.6781	1.7145	1.5594
9/5/12	1.596	1.6439	1.4788
9/4/12	1.5722	1.6266	1.3908
9/3/12		1.6504	1.378
8/31/12	1.5484	1.4644	1.3337
8/30/12	1.6233	1.4522	1.322
8/29/12	1.6506	1.5036	1.3805
8/28/12	1.6335	1.4885	1.3411
8/27/12	1.6506		1.3525
8/24/12	1.6865	1.5284	1.3547
8/23/12	1.6779	1.5692	1.3773
8/22/12	1.6916	1.6328	1.4607
8/21/12	1.7984	1.7084	1.557
8/20/12	1.8053	1.6645	1.5086
8/17/12	1.8105	1.6716	1.4957
8/16/12	1.8346	1.6942	1.5261
8/15/12	1.8155	1.6835	1.5632
8/14/12	1.7378	1.6032	1.4685
8/13/12	1.6642	1.5643	1.4025
8/10/12	1.6573	1.5417	1.3849
8/9/12	1.6881	1.6197	1.4343
8/8/12	1.6491	1.5666	1.421
8/7/12	1.6283	1.5995	1.4846
8/6/12	1.5664	1.4959	1.3956
8/3/12	1.5631	1.5603	1.4235
8/2/12	1.4779	1.4394	1.2271
8/1/12	1.524	1.5164	1.3677
7/31/12	1.4679	1.47	1.2849
7/30/12	1.5019	1.5416	1.375
7/27/12	1.5463	1.5366	1.398
7/26/12	1.4378	1.4814	1.3211
7/25/12	1.3975	1.4591	1.2622
7/24/12	1.3875	1.4672	1.2364
7/23/12	1.4263	1.4717	1.175
7/20/12	1.4567	1.4848	1.1673
7/19/12	1.5077	1.5244	1.2169
7/18/12	1.4942	1.4752	1.1993
7/17/12	1.5078	1.5036	1.2321
7/16/12	1.4724	1.4967	1.2322
7/13/12	1.4876	1.5492	1.26
7/12/12	1.4743	1.5319	1.2492
7/11/12	1.5167	1.5649	1.2713
7/10/12	1.5015	1.5855	1.321
7/9/12	1.5117	1.5821	1.3211
7/6/12	1.5491	1.5926	1.327
7/5/12	1.5969	1.6546	1.3825
7/4/12		1.7228	1.4537
7/3/12	1.6294	1.7578	1.5325
7/2/12	1.5885	1.6985	1.5187
6/29/12	1.6449	1.734	1.5827
6/28/12	1.5768	1.6418	1.5129
6/27/12	1.6177	1.6881	1.5666
6/26/12	1.6262	1.6851	1.5046
6/25/12	1.6024	1.672	1.463
6/22/12	1.6742	1.724	1.5809
6/21/12	1.6162	1.6993	1.5342
6/20/12	1.6572	1.7706	1.6149
6/19/12	1.6197	1.7175	1.5307
6/18/12	1.5738	1.6623	1.4122
6/15/12	1.5773	1.6663	1.4366
6/14/12	1.642	1.7287	1.4866
6/13/12	1.5927	1.7499	1.4882
6/12/12	1.6642	1.6956	1.4243
6/11/12	1.586	1.6515	1.3053
6/8/12	1.6353	1.6266	1.3289
6/7/12	1.6388	1.7163	1.3746
6/6/12	1.6592	1.6632	1.3349
6/5/12	1.5744		1.2081
6/4/12	1.5239		1.2083
6/1/12	1.452	1.5337	1.1724
5/31/12	1.5578	1.5706	1.2003
5/30/12	1.622	1.648	1.2686
5/29/12	1.7448	1.7788	1.3594
5/28/12		1.7622	1.3637
5/25/12	1.738	1.7537	1.3695
5/24/12	1.7774	1.7769	1.3911
5/23/12	1.7346	1.7723	1.3839
5/22/12	1.7688	1.8714	1.4682
5/21/12	1.7414	1.8445	1.4314
5/18/12	1.7226	1.8248	1.4257
5/17/12	1.6971	1.8379	1.4127
5/16/12	1.7603	1.8779	1.4695
5/15/12	1.7671	1.8946	1.4697
5/14/12	1.7637	1.8773	1.4572
5/11/12	1.8376	1.9628	1.5163
5/10/12	1.867	1.9872	1.5392
5/9/12	1.8227	1.9041	1.5175
5/8/12	1.8402	1.9371	1.5421
5/7/12	1.8716		1.6048
5/4/12	1.8786	1.9962	1.5836
5/3/12	1.9312	2.039	1.6124
5/2/12	1.9277	2.0477	1.6087
5/1/12	1.9435	2.0986	
4/30/12	1.9137	2.113	1.6633
4/27/12	1.9348	2.1248	1.6988
4/26/12	1.9383	2.0992	1.6832
4/25/12	1.984	2.142	1.7414
4/24/12	1.9735	2.097	1.6983
4/23/12	1.9349	2.1242	1.6437
4/20/12	1.9629	2.1759	1.7086
4/19/12	1.9665	2.1528	1.6919
4/18/12	1.9753	2.1331	1.7199
4/17/12	1.9981	2.0974	1.7501
4/16/12	1.9805	2.0308	1.7167
4/13/12	1.9823	2.0414	1.735
4/12/12	2.051	2.0852	1.7884
4/11/12	2.0351	2.0524	1.7808
4/10/12	1.9823	2.01	1.6429
4/9/12	2.0474		
4/5/12	2.1805	2.157	1.7353
4/4/12	2.2233	2.2123	1.7882
4/3/12	2.2988	2.1724	1.8039
4/2/12	2.182	2.2245	1.8036
3/30/12	2.2088	2.2037	1.7936
3/29/12	2.1587	2.2003	1.8076
3/28/12	2.1997	2.212	1.8323
3/27/12	2.1836	2.2622	1.889
3/26/12	2.2479	2.334	1.9539
3/23/12	2.2317	2.2744	1.8655
3/22/12	2.2781	2.3271	1.9116
3/21/12	2.296	2.372	1.9794
3/20/12	2.3591	2.4228	2.0408
3/19/12	2.3772	2.43	2.0556
3/16/12	2.294	2.4451	2.0504
3/15/12	2.2794	2.371	1.9675
3/14/12	2.2686	2.3411	1.954
3/13/12	2.1263	2.1724	1.8208
3/12/12	2.0331	2.0941	1.7571
3/9/12	2.0279	2.1542	1.7942
3/8/12	2.0121	2.1458	1.7976
3/7/12	1.9756	2.1375	1.7716
3/6/12	1.9427	2.1242	1.7773
3/5/12	2.0104	2.1869	1.8261
3/2/12	1.9739	2.1378	1.7996
3/1/12	2.0261	2.2163	1.8646
2/29/12	1.9705	2.1491	1.818
2/28/12	1.9428	2.0156	1.8009
2/27/12	1.9255	2.0305	1.8292
2/24/12	1.9757	2.0694	1.8838
2/23/12	1.9965	2.0986	1.8832
2/22/12	2.0034	2.1066	1.8916
2/21/12	2.0591	2.218	1.9819
2/20/12		2.2254	1.9605
2/17/12	2.0017	2.185	1.9247
2/16/12	1.9827	2.1375	1.8963
2/15/12	1.9275	2.0819	1.8607
2/14/12	1.9361	2.0925	1.9019
2/13/12	1.9741	2.1268	1.931
2/10/12	1.9862	2.1115	1.907
2/9/12	2.0364	2.225	2.0162
2/8/12	1.9822	2.1913	1.9825
2/7/12	1.9734	2.2203	1.9635
2/6/12	1.9066	2.158	1.8872
2/3/12	1.9224	2.1783	1.9328
2/2/12	1.8212	2.0919	1.8524
2/1/12	1.8265	2.0522	1.8518
1/31/12	1.7971	1.9698	1.787
1/30/12	1.8439	1.9893	1.7926
1/27/12	1.891	2.0678	1.8581
1/26/12	1.9313	2.0877	1.8709
1/25/12	1.9946	2.1571	1.9447
1/24/12	2.06	2.179	1.9933
1/23/12	2.0511	2.1633	1.9715
1/20/12	2.0246	2.1143	1.9292
1/19/12	1.977	2.0521	1.8595
1/18/12	1.8983	1.9632	1.7849
1/17/12	1.8566	1.9631	1.7922
1/16/12		1.9687	1.7693
1/13/12	1.8636	1.9686	1.765
1/12/12	1.9228	2.0226	1.8351
1/11/12	1.9037	2.0051	1.8143
1/10/12	1.9683	2.0775	1.8836
1/9/12	1.9578	2.0054	1.8452
1/6/12	1.9578	2.0174	1.854
1/5/12	1.9946	2.0524	1.8628
1/4/12	1.9771	2.0539	1.924
1/3/12	1.9474	2.0326	1.8987
1/2/12			1.9054
12/30/11	1.8762	1.9773	1.8286
12/29/11	1.8988	1.9632	1.8423
12/28/11	1.9162	2.0109	1.8944
12/27/11	2.0052		1.9209
12/23/11	2.0244	2.0376	1.9602
12/22/11	1.9476	2.0491	1.9442
12/21/11	1.9668	2.0716	1.9343
12/20/11	1.9233	2.0953	1.9547
12/19/11	1.8096	2.0629	1.8816
12/16/11	1.8474	2.0433	1.8521
12/15/11	1.9079	2.102	1.9454
12/14/11	1.9027	2.0934	1.9207
12/13/11	1.9651	2.126	2.0279
12/12/11	2.0121	2.1021	2.0207
12/9/11	2.0611	2.1601	2.1486
12/8/11	1.9704	2.1194	2.0163
12/7/11	2.0296	2.2345	2.1037
12/6/11	2.0891	2.2488	2.1879
12/5/11	2.0436	2.3474	2.2036
12/2/11	2.0331	2.2897	2.1349
12/1/11	2.0873	2.2639	2.1782
11/30/11	2.068	2.3119	2.28
11/29/11	1.9913	2.2331	2.3311
11/28/11	1.9739	2.2724	2.2997
11/25/11	1.9635	2.2899	2.2632
11/24/11		2.1596	2.1942
11/23/11	1.8835	2.1426	2.1476
11/22/11	1.917	2.1736	1.9191
11/21/11	1.955	2.2025	1.9147
11/18/11	2.0104	2.2534	1.9666
11/17/11	1.9602	2.2294	1.8921
11/16/11	2	2.1557	1.8149
11/15/11	2.0451	2.1514	1.7824
11/14/11	2.0556	2.1802	1.7808
11/11/11		2.2888	1.8877
11/10/11	2.0564	2.2293	1.7778
11/9/11	1.9615	2.1773	1.7207
11/8/11	2.0769	2.2671	1.8007
11/7/11	2.0371	2.2637	1.7795
11/4/11	2.0327	2.3077	1.8234
11/3/11	2.0734	2.3777	1.9128
11/2/11	1.9854	2.2878	1.8269
11/1/11	1.9889	2.2113	1.7682
10/31/11	2.1133	2.4368	2.0249
10/28/11	2.3167	2.6072	2.1771
10/27/11	2.3964	2.6212	2.2061
10/26/11	2.2041	2.4696	2.0374
10/25/11	2.1089	2.511	2.0589
10/24/11	2.2336	2.5575	2.1213
10/21/11	2.2192	2.5306	2.1056
10/20/11	2.1888	2.4536	1.9976
10/19/11	2.1603	2.4695	2.0585
10/18/11	2.1763	2.4343	2.0129
10/17/11	2.155	2.5296	2.0979
10/14/11	2.2477	2.6066	2.199
10/13/11	2.1834	2.5589	2.1053
10/12/11	2.2101	2.6415	2.1894
10/11/11	2.1496	2.5867	2.0887
10/10/11		2.5864	2.0826
10/7/11	2.0764	2.4698	2.0018
10/6/11	1.9872	2.3936	1.9416
10/5/11	1.8877	2.3556	1.8392
10/4/11	1.8207	2.2481	1.7258
10/3/11	1.756	2.3472	1.8152
9/30/11	1.9154	2.4296	1.8872
9/29/11	1.9962	2.5304	2.0068
9/28/11	1.9797	2.5544	2.0113
9/27/11	1.9711	2.5385	1.9618
9/26/11	1.9002	2.4304	1.829
9/23/11	1.8334	2.3647	1.7469
9/22/11	1.718	2.3159	1.6741
9/21/11	1.8576	2.4127	1.7719
9/20/11	1.9385	2.388	1.7912
9/19/11	1.9506	2.3937	1.8005
9/16/11	2.0479	2.4836	1.863
9/15/11	2.082	2.5209	1.9291
9/14/11	1.9837	2.4442	1.8778
9/13/11	1.9906	2.4115	1.7942
9/12/11	1.9475	2.1876	1.7427
9/9/11	1.9183	2.2595	1.7718
9/8/11	1.9787	2.3501	1.8697
9/7/11	2.0429	2.3412	1.9068
9/6/11	1.984	2.2933	1.8479
9/5/11		2.285	1.8475
9/2/11	1.9857	2.441	2.008
9/1/11	2.1302	2.5404	2.1449
8/31/11	2.2234	2.603	2.2194
8/30/11	2.1767	2.5027	2.1529
8/29/11	2.2561		2.2274
8/26/11	2.1899	2.4989	2.1574
8/25/11	2.2286	2.4612	2.1859
8/24/11	2.2994	2.4756	2.2079
8/23/11	2.153	2.3935	2.1276
8/22/11	2.1058	2.3846	2.1021
8/19/11	2.0623	2.3872	2.1051
8/18/11	2.0624	2.3135	2.0872
8/17/11	2.1652	2.4323	2.2029
8/16/11	2.2196	2.5587	2.3241
8/15/11	2.3053	2.5354	2.3255
8/12/11	2.2548	2.5328	2.3333
8/11/11	2.3399	2.5455	2.3161
8/10/11	2.1061	2.4824	2.1917
8/9/11	2.2488	2.7126	2.365
8/8/11	2.3179	2.6414	2.2618
8/5/11	2.5585	2.6875	2.3463
8/4/11	2.4028	2.6823	2.3002
8/3/11	2.6202	2.7404	2.4026
8/2/11	2.6114	2.7663	2.4158
8/1/11	2.7437	2.8038	2.4534
7/29/11	2.7961	2.8588	2.5383
7/28/11	2.9454	2.9654	2.6334
7/27/11	2.9803	2.9821	2.651
7/26/11	2.9529	3.071	2.74
7/25/11	3.0006	3.0491	2.7634
7/22/11	2.9621	3.107	2.8284
7/21/11	3.0136	3.1747	2.8772
7/20/11	2.9275	3.0738	2.7666
7/19/11	2.8802	3.0458	2.6777
7/18/11	2.9276	3.0258	2.6476
7/15/11	2.9058	3.0774	2.6954
7/14/11	2.9534	3.1067	2.7379
7/13/11	2.8824	3.1204	2.7476
7/12/11	2.877	3.091	2.7108
7/11/11	2.9189	3.0875	2.6721
7/8/11	3.0268	3.1929	2.8294
7/7/11	3.1377	3.2976	2.9671
7/6/11	3.108	3.2461	2.9332
7/5/11	3.121	3.3216	3.0085
7/4/11		3.363	3.0195
7/1/11	3.1823	3.3856	3.0341
6/30/11	3.16	3.3802	3.0249
6/29/11	3.1118	3.3259	2.9839
6/28/11	3.0308	3.2619	2.9334
6/27/11	2.9305	3.1596	2.8906
6/24/11	2.8636	3.1315	2.8343
6/23/11	2.9116	3.1528	2.8662
6/22/11	2.9825	3.1941	2.9424
6/21/11	2.9835	3.222	2.9794
6/20/11	2.958	3.2234	2.9645
6/17/11	2.9445	3.1982	2.9588
6/16/11	2.9274	3.1796	2.916
6/15/11	2.9692	3.2357	2.9527
6/14/11	3.0972	3.2939	3.0139
6/13/11	2.9838	3.2532	2.9582
6/10/11	2.9693	3.2238	2.9611
6/9/11	2.9967	3.2722	3.0302
6/8/11	2.9387	3.2884	3.054
6/7/11	2.9949	3.3338	3.0936
6/6/11	2.995	3.2695	3.0248
6/3/11	2.9859	3.2863	3.0583
6/2/11	3.0297	3.246	2.9904
6/1/11	2.9408	3.251	2.987
5/31/11	3.0607	3.2918	3.02
5/30/11			2.9764
5/27/11	3.0735	3.2938	2.9851
5/26/11	3.0572	3.3152	2.9966
5/25/11	3.1304	3.3252	3.0485
5/24/11	3.1139	3.3395	3.0688
5/23/11	3.1286	3.3044	3.0142
5/20/11	3.1451	3.3453	3.0568
5/19/11	3.1709	3.3909	3.1135
5/18/11	3.1801	3.386	3.1199
5/17/11	3.1158	3.365	3.0935
5/16/11	3.147	3.3831	3.1161
5/13/11	3.1709	3.3646	3.0774
5/12/11	3.2225	3.3766	3.1086
5/11/11	3.1593	3.4369	3.1278
5/10/11	3.2135	3.3787	3.1221
5/9/11	3.1604	3.3639	3.1031
5/6/11	3.1459	3.3826	3.1698
5/5/11	3.1499	3.386	3.2146
